Date,AES,AMT,BEPC,BIP,BP,CCI,D,DLR,DNNGY,DUK,ENPH,EQIX,EQNR,EXC,FSLR,NEE,NGG,PLUG,SEDG,SHEL,SO,TTE,VWDRY,WELL,WM
2020-01-16,16.14902114868164,194.86058044433594,,23.999492645263672,27.332948684692383,110.32939910888672,62.992515563964844,99.9986572265625,32.3034553527832,72.14608764648438,30.829999923706055,526.883056640625,13.104389190673828,26.67518424987793,53.93000030517578,54.0082893371582,42.23610305786133,4.190000057220459,102.69999694824219,45.59987258911133,51.63359069824219,36.66404724121094,6.304202079772949,71.76683044433594,107.94450378417969
2020-01-17,16.094070434570312,195.85064697265625,,24.008487701416016,27.28368377685547,110.3446044921875,63.399845123291016,100.62129211425781,32.30814743041992,72.56417083740234,31.5,520.57958984375,13.16248893737793,27.04615020751953,53.52000045776367,54.25020217895508,42.87031173706055,4.170000076293945,104.75,45.42140579223633,52.500003814697266,36.468231201171875,6.339052677154541,71.6341781616211,108.08906555175781
2020-01-21,16.070520401000977,198.6278839111328,,24.282899856567383,26.96700668334961,112.59329223632812,63.38473892211914,101.66437530517578,32.491153717041016,73.39266967773438,31.260000228881836,522.3502807617188,12.859085083007812,27.154586791992188,51.54999923706055,54.99737548828125,43.376338958740234,4.320000171661377,107.52999877929688,44.583431243896484,53.17127990722656,35.887542724609375,6.346798419952393,72.80331420898438,108.77562713623047
2020-01-22,16.015560150146484,197.31056213378906,,24.323383331298828,26.657367706298828,112.9579086303711,63.128299713134766,102.10908508300781,33.25135040283203,73.7952651977539,31.6200008392334,523.7048950195312,12.91072940826416,27.200246810913086,50.560001373291016,55.64177703857422,43.841888427734375,4.050000190734863,108.45999908447266,44.56792068481445,53.31177520751953,35.71874237060547,6.387457370758057,71.31075286865234,108.69430541992188
2020-01-23,16.141172409057617,199.5508575439453,,24.4493408203125,26.882556915283203,113.7860107421875,63.414920806884766,102.78022766113281,33.856689453125,74.39144897460938,32.06999969482422,527.6712646484375,12.891361236572266,27.365758895874023,52.02000045776367,55.68032455444336,44.078025817871094,3.930000066757202,108.7300033569336,44.53688430786133,53.826934814453125,35.5499382019043,6.306138038635254,72.33898162841797,109.43510437011719
2020-01-24,15.999858856201172,199.29078674316406,,24.44034194946289,26.833303451538086,113.87715148925781,63.362125396728516,103.7101058959961,34.49956130981445,74.54631042480469,32.70000076293945,524.0855102539062,12.800986289978027,27.240205764770508,51.939998626708984,56.45960235595703,44.725738525390625,3.9000000953674316,110.12999725341797,44.35842514038086,54.20161437988281,35.28660583496094,6.331308364868164,72.0985107421875,109.30860137939453
2020-01-27,15.764334678649902,199.24879455566406,,24.359371185302734,26.34772491455078,114.18103790283203,62.84919738769531,104.32465362548828,33.91769027709961,74.40692901611328,29.950000762939453,525.8472290039062,12.407209396362305,26.977670669555664,50.4900016784668,57.10614776611328,44.16573715209961,3.809999942779541,96.25,43.52044677734375,54.43576431274414,34.307559967041016,6.259669780731201,72.03219604492188,109.4802474975586
2020-01-28,15.842842102050781,199.00543212890625,,24.512325286865234,26.32660675048828,115.26737976074219,63.75434875488281,104.97152709960938,34.24617004394531,74.49209594726562,32.2400016784668,533.4791259765625,12.39429759979248,27.240205764770508,51.11000061035156,56.907039642333984,44.570556640625,4.079999923706055,103.36000061035156,43.38853454589844,54.67775344848633,34.48311233520508,6.329372882843018,71.93267822265625,109.35379791259766
2020-01-29,15.95275592803955,195.86746215820312,,24.557308197021484,26.157718658447266,113.23139190673828,64.4106216430664,103.20069122314453,34.4620246887207,74.91020202636719,32.560001373291016,533.576416015625,12.194183349609375,27.285856246948242,50.900001525878906,56.8963508605957,44.73249053955078,4.039999961853027,102.70999908447266,43.241119384765625,54.716773986816406,34.03071212768555,6.524925708770752,71.75023651123047,109.73320007324219
2020-01-30,15.955130577087402,197.34417724609375,,24.642776489257812,26.0591983795166,114.81158447265625,65.2328109741211,101.67244720458984,34.14292907714844,75.46768188476562,33.4900016784668,533.859619140625,12.110262870788574,27.42853546142578,50.720001220703125,57.789093017578125,45.00236129760742,3.990000009536743,103.22000122070312,41.774658203125,55.30218505859375,33.68635940551758,6.422308921813965,70.81327819824219,110.89855194091797
2020-01-31,15.70212173461914,194.44105529785156,,24.471834182739258,25.42583465576172,113.83154296875,64.68216705322266,99.44882202148438,34.0490837097168,75.591552734375,31.520000457763672,522.1111450195312,11.735851287841797,27.160295486450195,49.58000183105469,57.41872024536133,44.718997955322266,3.869999885559082,97.86000061035156,40.46338653564453,54.95093536376953,32.80857849121094,6.401010990142822,70.4069595336914,109.94099426269531
2020-02-03,16.057912826538086,196.39605712890625,,24.44034194946289,24.79248046875,113.3377685546875,64.75005340576172,99.57009887695312,34.030311584472656,75.6225357055664,32.91999816894531,534.390869140625,11.542189598083496,27.508438110351562,50.2400016784668,57.121150970458984,44.334415435791016,3.8499999046325684,100.9800033569336,39.7573127746582,55.18510818481445,32.747802734375,6.383584976196289,70.03380584716797,110.83534240722656
2020-02-04,16.295103073120117,199.2319793701172,,24.471834182739258,25.686220169067383,114.29496765136719,63.7845458984375,101.06599426269531,33.46720504760742,74.79405212402344,36.900001525878906,538.1535034179688,11.63256549835205,27.44565200805664,52.66999816894531,56.635154724121094,44.226463317871094,4.090000152587891,107.80999755859375,40.075443267822266,54.279666900634766,33.024654388427734,6.555904865264893,70.44013214111328,110.98888397216797
2020-02-05,16.413698196411133,198.33425903320312,,24.359371185302734,26.50958251953125,113.9227294921875,64.05609893798828,100.15228271484375,32.932254791259766,75.21217346191406,36.90999984741211,532.319091796875,12.013432502746582,27.582624435424805,53.099998474121094,57.099727630615234,44.570556640625,4.130000114440918,104.47000122070312,41.0841064453125,53.881568908691406,33.78763961791992,6.885056018829346,69.6606674194336,111.66641235351562
2020-02-06,16.271381378173828,199.5340576171875,,24.660770416259766,25.95363426208496,114.33292388916016,64.32009887695312,100.28166961669922,33.05426025390625,75.0495834350586,38.38999938964844,534.505859375,11.555100440979004,27.542675018310547,52.650001525878906,57.446556091308594,44.73249053955078,4.25,103.94000244140625,40.45561981201172,53.7332649230957,33.87541198730469,6.842459678649902,70.20795440673828,111.78385925292969
2020-02-07,16.208133697509766,200.3227996826172,,24.431344985961914,25.59473419189453,114.32537078857422,63.97309875488281,99.68331909179688,33.317039489746094,74.53857421875,38.04999923706055,536.5157470703125,11.154869079589844,27.502729415893555,52.459999084472656,57.70560073852539,44.50308609008789,4.25,100.62000274658203,40.18405532836914,53.37421798706055,33.362247467041016,6.749523162841797,69.76016998291016,111.93743896484375
2020-02-10,16.223947525024414,204.4676971435547,,24.75524139404297,25.468055725097656,116.17139434814453,63.807159423828125,101.9473648071289,33.44843673706055,74.50758361816406,38.61000061035156,541.8544311523438,10.793367385864258,27.57121467590332,52.75,58.176597595214844,44.73249053955078,4.380000114440918,102.5999984741211,39.87368392944336,53.421051025390625,32.99763107299805,6.693373680114746,70.58110046386719,112.95824432373047
2020-02-11,16.43741798400879,213.34481811523438,,24.764232635498047,25.721405029296875,122.33242797851562,64.2823715209961,101.49454498291016,33.582645416259766,75.09603118896484,39.65999984741211,543.2178344726562,11.129045486450195,28.159048080444336,53.529998779296875,58.264381408691406,44.853939056396484,4.409999847412109,106.02999877929688,40.3392448425293,53.538143157958984,33.294734954833984,6.763077259063721,70.39865112304688,112.90408325195312
2020-02-12,16.57182502746582,214.9473876953125,,24.84071159362793,26.157718658447266,123.9885482788086,64.7048110961914,102.73170471191406,33.035491943359375,75.81608581542969,41.5,551.6904907226562,11.322707176208496,28.113391876220703,56.119998931884766,57.85976028442383,44.93489074707031,4.480000019073486,111.86000061035156,40.85133743286133,53.56155776977539,33.63233947753906,6.590756893157959,71.19467163085938,113.47319793701172
2020-02-13,16.469045639038086,215.5514678955078,,24.872203826904297,25.900007247924805,124.52796936035156,65.05177307128906,102.31124114990234,33.19503402709961,78.26707458496094,41.34000015258789,562.8546752929688,11.283975601196289,28.290315628051758,54.61000061035156,58.97515106201172,44.90791320800781,4.460000038146973,111.16000366210938,40.282527923583984,54.279666900634766,33.213706970214844,6.486202716827393,72.72039031982422,112.2265396118164
2020-02-14,16.548110961914062,215.00611877441406,,24.944175720214844,25.771148681640625,126.0853271484375,65.97203826904297,106.3299560546875,33.75814437866211,79.18180847167969,41.09000015258789,574.2755126953125,11.264610290527344,28.398744583129883,55.2599983215332,59.628116607666016,45.46116256713867,4.420000076293945,111.20999908447266,39.88751983642578,54.358421325683594,33.227210998535156,6.499756336212158,74.06368255615234,113.59965515136719
2020-02-18,16.627172470092773,212.22048950195312,,24.8767032623291,25.83558464050293,126.26765441894531,67.11858367919922,107.70454406738281,34.64033889770508,79.76033020019531,40.16999816894531,569.7955932617188,11.218738555908203,28.752588272094727,55.650001525878906,60.381710052490234,46.10212326049805,4.849999904632568,108.37999725341797,39.666324615478516,54.65770721435547,32.855838775634766,6.486202716827393,74.49488830566406,114.02423858642578
2020-02-19,16.53229522705078,208.1679229736328,,25.15110969543457,25.950117111206055,125.80424499511719,66.25867462158203,107.06573486328125,34.9406623840332,79.29124450683594,57.220001220703125,569.91064453125,11.36290454864502,28.5242862701416,57.369998931884766,58.80387878417969,46.1358528137207,5.71999979019165,127.81999969482422,39.674224853515625,54.03551483154297,32.97063064575195,6.652714729309082,72.75355529785156,113.12989807128906
2020-02-20,16.445323944091797,207.697998046875,,25.30855941772461,25.756837844848633,126.86024475097656,67.32225799560547,110.21119689941406,34.401023864746094,79.29905700683594,58.7400016784668,574.0452880859375,11.330140113830566,28.668052673339844,59.31999969482422,59.30913543701172,46.10212326049805,5.510000228881836,142.1999969482422,39.20022201538086,54.98059844970703,32.64653015136719,6.662395477294922,72.98574829101562,112.06392669677734
2020-02-21,16.405790328979492,207.25335693359375,,24.944175720214844,25.31300163269043,127.6730728149414,67.42030334472656,111.69091033935547,34.99697494506836,80.08088684082031,59.09000015258789,580.7738647460938,11.231844902038574,28.59328842163086,50.59000015258789,59.429012298583984,46.38550567626953,5.570000171661377,142.07000732421875,38.844703674316406,54.33478546142578,32.410213470458984,6.743714809417725,72.9522476196289,112.5246353149414
2020-02-24,16.01047706604004,205.6591339111328,,24.444839477539062,24.38237190246582,126.38162231445312,67.73713684082031,109.37834930419922,33.46720504760742,79.9792251586914,55.2599983215332,570.955322265625,10.622415542602539,28.075716018676758,51.209999084472656,58.6475944519043,45.272239685058594,5.199999809265137,135.6300048828125,37.35158920288086,53.397586822509766,30.749176025390625,6.418436527252197,72.55025482177734,112.00970458984375
2020-02-25,15.322617530822754,206.52334594726562,,23.92302131652832,23.57345199584961,123.84423065185547,66.220947265625,107.97945404052734,32.66008758544922,77.6103515625,50.900001525878906,561.833984375,10.412720680236816,27.391366958618164,48.56999969482422,57.874732971191406,44.705501556396484,4.829999923706055,133.0,36.26139831542969,52.657264709472656,29.8173828125,6.2577338218688965,69.48509979248047,110.16679382324219
2020-02-26,14.777077674865723,203.61184692382812,,24.138948440551758,23.394479751586914,123.59358215332031,65.4515609741211,105.42432403564453,33.429664611816406,77.35234832763672,51.869998931884766,559.9318237304688,10.366847038269043,27.057811737060547,46.11000061035156,57.69062805175781,45.036094665527344,4.75,132.41000366210938,36.14289093017578,52.12958526611328,29.648584365844727,6.277095794677734,67.60078430175781,109.2453842163086
2020-02-27,14.460814476013184,195.4395294189453,,23.510955810546875,22.571237564086914,112.73760223388672,61.98185729980469,99.61053466796875,32.70701217651367,74.2641830444336,48.7599983215332,531.1724243164062,9.999882698059082,25.959396362304688,44.25,55.06078338623047,44.172481536865234,4.039999961853027,125.94999694824219,34.71296691894531,49.522708892822266,28.865339279174805,6.106711387634277,63.296199798583984,102.64169311523438
2020-02-28,13.227418899536133,190.29615783691406,,22.96567153930664,22.399425506591797,108.85560607910156,59.617889404296875,97.12006378173828,32.43484878540039,71.69204711914062,48.970001220703125,509.2228088378906,10.189916610717773,24.791969299316406,45.77000045776367,54.395790100097656,42.681400299072266,4.340000152587891,124.72000122070312,34.7840690612793,47.538028717041016,29.128671646118164,6.234498977661133,62.659706115722656,100.10317993164062
2020-03-02,14.405470848083496,202.0009002685547,,23.674543380737305,23.072341918945312,118.69357299804688,64.19331359863281,105.51326751708984,34.0490837097168,75.57763671875,51.400001525878906,550.1881713867188,10.445484161376953,26.12617301940918,44.95000076293945,57.750877380371094,43.67320251464844,4.360000133514404,128.6999969482422,35.416072845458984,50.34967803955078,29.992935180664062,6.455223560333252,63.0281982421875,105.72218322753906
2020-03-03,13.780865669250488,203.59503173828125,,23.78360366821289,22.850421905517578,120.1293716430664,63.58325958251953,104.7855224609375,34.32232666015625,74.74893188476562,52.369998931884766,546.881103515625,10.360298156738281,25.41306495666504,44.209999084472656,57.06221389770508,43.227909088134766,4.510000228881836,128.66000366210938,34.72877502441406,50.32604217529297,29.371742248535156,6.4765214920043945,64.49376678466797,101.8196029663086
2020-03-04,14.097121238708496,211.15492248535156,,24.260725021362305,23.723772048950195,124.25444030761719,67.89180755615234,109.14386749267578,37.045265197753906,79.47107696533203,53.470001220703125,573.8446655273438,10.471696853637695,26.925539016723633,45.47999954223633,60.73579788208008,45.818748474121094,4.760000228881836,135.7100067138672,35.78738021850586,53.397586822509766,30.269777297973633,6.883119583129883,66.70469665527344,108.66719818115234
2020-03-05,13.227418899536133,207.19456481933594,,24.05170249938965,23.337209701538086,123.25170135498047,66.4734115600586,105.01192474365234,35.607627868652344,78.2826919555664,56.689998626708984,548.2235107421875,10.176812171936035,26.528732299804688,45.470001220703125,59.431640625,45.60284423828125,4.539999961853027,137.5399932861328,34.54707717895508,53.21644592285156,29.398754119873047,6.6895012855529785,63.790287017822266,106.82047271728516
2020-03-06,13.29857349395752,206.67437744140625,,23.969905853271484,22.37079429626465,122.17294311523438,66.11500549316406,103.69393157958984,34.35089111328125,77.43834686279297,53.04999923706055,541.1113891601562,9.67878246307373,25.976654052734375,43.369998931884766,58.497657775878906,44.901153564453125,4.329999923706055,133.33999633789062,33.07765197753906,52.665138244628906,28.5682430267334,6.519117832183838,61.93947219848633,106.29411315917969
2020-03-09,11.52754020690918,194.541748046875,,20.811786651611328,18.097078323364258,114.16580200195312,62.02000427246094,97.57291412353516,32.71141815185547,73.94365692138672,43.380001068115234,510.3429870605469,7.640800952911377,24.10186195373535,39.150001525878906,56.229366302490234,42.499237060546875,3.930000066757202,111.66000366210938,27.397485733032227,48.955657958984375,23.47714614868164,6.004094123840332,54.33522415161133,101.70223236083984
2020-03-10,12.025643348693848,204.61871337890625,,21.24347496032715,19.178030014038086,121.0561752319336,63.461273193359375,108.7153091430664,32.02782440185547,74.31110382080078,45.59000015258789,542.542724609375,7.896366119384766,24.7977237701416,41.08000183105469,55.03496170043945,41.885257720947266,4.139999866485596,116.91999816894531,29.19870948791504,48.84538650512695,24.996366500854492,6.381649017333984,54.109100341796875,102.9636459350586
2020-03-11,11.195470809936523,195.41432189941406,,19.88479995727539,17.653236389160156,116.8779067993164,60.20506286621094,110.7771987915039,30.018945693969727,71.09786224365234,41.72999954223633,532.3369140625,7.30659818649292,22.89418601989746,37.22999954223633,51.9209098815918,40.09730911254883,3.7799999713897705,106.11000061035156,27.247390747070312,45.82110595703125,23.301584243774414,5.812412738800049,47.308834075927734,99.79652404785156
2020-03-12,9.630002975463867,182.7698516845703,,16.613079071044922,15.441214561462402,109.1141128540039,54.379024505615234,103.79905700683594,27.32933235168457,62.920127868652344,33.02000045776367,502.4042053222656,6.349859237670898,20.283292770385742,36.560001373291016,44.954654693603516,36.33249282836914,3.2699999809265137,90.72000122070312,23.170944213867188,41.10354232788086,19.65544319152832,5.248983860015869,38.48186492919922,88.69792938232422
2020-03-13,10.278326988220215,200.52415466308594,,18.68516731262207,15.870735168457031,118.74610900878906,59.701759338378906,115.9036865234375,29.228723526000977,67.05591583251953,32.86000061035156,552.1529541015625,6.952734470367432,20.910133361816406,35.959999084472656,47.68132781982422,37.57393264770508,3.380000114440918,91.11000061035156,23.76344871520996,42.50542449951172,21.08013343811035,5.593623638153076,42.94559860229492,95.57671356201172
2020-03-16,8.689138412475586,170.11708068847656,,16.372241973876953,13.48690414428711,103.99185943603516,52.3505744934082,104.56758880615234,26.42009925842285,59.871063232421875,27.450000762939453,482.2237548828125,6.0287604331970215,17.54588508605957,31.540000915527344,43.33629608154297,34.69972229003906,2.759999990463257,81.19000244140625,20.00301170349121,37.504310607910156,17.758087158203125,4.966301441192627,32.46881866455078,90.64901733398438
2020-03-17,9.13980484008789,190.90863037109375,,16.767576217651367,13.48690414428711,112.4523696899414,61.37181091308594,112.66014099121094,29.104951858520508,67.2356948852539,29.280000686645508,511.3386535644531,6.526790142059326,20.703109741210938,32.2599983215332,47.724369049072266,39.75996017456055,3.2799999713897705,84.70999908447266,20.27161407470703,44.54523468017578,18.656124114990234,5.061174392700195,32.35157012939453,98.85271453857422
2020-03-18,7.558524131774902,182.19091796875,,15.318016052246094,11.532591819763184,105.89834594726562,61.204044342041016,111.92668151855469,27.1341552734375,61.981956481933594,23.989999771118164,508.6360168457031,5.792854309082031,19.000852584838867,30.200000762939453,45.33127212524414,36.784542083740234,2.8299999237060547,76.7300033569336,17.079980850219727,44.04118728637695,16.74527359008789,4.528724193572998,27.820850372314453,92.98128509521484
2020-03-19,8.689138412475586,175.36111450195312,,15.976909637451172,12.169710159301758,100.10997772216797,54.79080581665039,102.0901107788086,26.486743927001953,58.67489242553711,26.25,488.9533996582031,6.4088358879089355,18.638547897338867,33.459999084472656,44.56943130493164,35.80623245239258,3.119999885559082,76.80999755859375,18.991806030273438,40.08757400512695,16.7182674407959,4.550022602081299,34.26938247680664,90.61272430419922
2020-03-20,9.384903907775879,163.94163513183594,,14.8590726852417,12.448897361755371,98.05034637451172,51.260108947753906,98.77320861816406,26.658117294311523,53.47584915161133,26.0,450.29949951171875,6.231905460357666,17.827674865722656,33.689998626708984,41.26599884033203,33.49876022338867,3.319999933242798,69.61000061035156,19.813411712646484,36.51198196411133,17.16390037536621,4.621661186218262,35.52558135986328,89.21519470214844
2020-03-23,9.384903907775879,150.26516723632812,,12.318942070007324,13.021591186523438,89.56684875488281,45.28916549682617,87.9342269897461,27.85773468017578,50.15317153930664,27.510000228881836,434.84857177734375,6.009102821350098,17.2410888671875,33.06999969482422,39.09455871582031,30.597558975219727,3.4200000762939453,69.4800033569336,21.1959285736084,34.04685974121094,19.446123123168945,4.431915760040283,36.421688079833984,79.74101257324219
2020-03-24,10.009509086608887,159.64576721191406,,15.018112182617188,15.834943771362305,94.7197265625,50.07810974121094,95.12218475341797,29.6162166595459,55.89946746826172,34.34000015258789,485.2997131347656,6.808567523956299,19.84622573852539,33.709999084472656,44.446773529052734,33.4312858581543,3.7300000190734863,85.30999755859375,25.367170333862305,38.62267303466797,22.26175880432129,4.941131591796875,37.996131896972656,83.55245971679688
2020-03-25,10.136013984680176,167.1887664794922,,17.371932983398438,17.388370513916016,97.97380065917969,51.351600646972656,98.96065521240234,31.513702392578125,58.40908432006836,36.810001373291016,492.43841552734375,7.647353172302246,19.869232177734375,34.790000915527344,45.25164031982422,35.893943786621094,3.8399999141693115,89.9000015258789,27.128890991210938,39.4890022277832,24.388681411743164,5.343856334686279,38.657745361328125,82.52700805664062
2020-03-26,10.673651695251465,186.4365234375,,17.82179832458496,17.481430053710938,109.08351135253906,55.2407112121582,109.3106689453125,32.38009262084961,63.47520065307617,36.130001068115234,522.3624877929688,7.752200126647949,21.042407989501953,37.619998931884766,49.73440933227539,38.55225372314453,3.809999942779541,90.44999694824219,27.594987869262695,43.426876068115234,24.39557647705078,5.3961334228515625,42.21699905395508,88.64349365234375
2020-03-27,10.634117126464844,183.31527709960938,,16.60853385925293,15.99958610534668,104.81110382080078,55.721134185791016,108.26750183105469,31.075748443603516,62.69340896606445,32.380001068115234,528.3098754882812,7.129666805267334,20.415563583374023,35.630001068115234,49.91733932495117,38.774898529052734,3.7200000286102295,82.37000274658203,24.99586296081543,44.1120719909668,24.278316497802734,5.266409397125244,41.62238693237305,86.4836654663086
2020-03-30,10.800153732299805,193.4677734375,,18.048999786376953,17.123502731323242,113.363525390625,58.573158264160156,113.93963623046875,31.908817291259766,65.24992370605469,32.0,573.2933349609375,7.476973533630371,21.41046905517578,36.060001373291016,52.94314193725586,40.023094177246094,3.5799999237060547,81.63999938964844,26.41788101196289,45.671478271484375,25.36808967590332,5.262537002563477,39.511966705322266,85.8484115600586
2020-03-31,10.75271224975586,182.70274353027344,,18.30637550354004,17.459951400756836,110.56121063232422,55.05009078979492,113.20619201660156,30.990060806274414,63.232845306396484,32.290000915527344,555.2466430664062,7.9815568923950195,21.168928146362305,36.060001373291016,51.78317642211914,39.31466293334961,3.5399999618530273,81.87999725341797,27.563398361206055,42.639305114746094,25.685361862182617,5.276090145111084,38.339500427246094,83.99714660644531
2020-04-01,10.120199203491211,173.65782165527344,,17.502262115478516,17.44563865661621,105.3470687866211,53.326663970947266,109.59587860107422,29.56956672668457,60.645050048828125,29.770000457763672,529.3677368164062,8.13227367401123,19.253887176513672,33.439998626708984,46.964691162109375,37.54695510864258,3.309999942779541,78.81999969482422,27.895200729370117,39.4890022277832,25.850893020629883,5.055366039276123,34.00139236450195,80.24921417236328
2020-04-02,10.309952735900879,185.2199249267578,,18.616825103759766,18.633974075317383,112.069580078125,54.18837356567383,110.02781677246094,29.61907386779785,62.067955017089844,29.920000076293945,556.6513671875,8.977612495422363,19.943994522094727,35.310001373291016,48.73369598388672,36.615867614746094,3.4000000953674316,76.97000122070312,30.778722763061523,41.26892852783203,27.39588165283203,5.214132308959961,32.485572814941406,82.70850372314453
2020-04-03,9.677441596984863,186.93995666503906,,18.016279220581055,17.696191787719727,111.4953384399414,53.036888122558594,111.23394012451172,29.44770050048828,59.43324279785156,28.690000534057617,555.353271484375,8.433712005615234,18.834075927734375,34.380001068115234,47.69854736328125,34.558040618896484,3.3499999046325684,74.4800033569336,28.629907608032227,39.59139633178711,24.60248565673828,5.345792770385742,31.204238891601562,80.78462982177734
2020-04-06,10.768525123596191,197.32737731933594,,19.069774627685547,17.93242835998535,113.89180755615234,56.51422119140625,113.68696594238281,30.03322410583496,63.522098541259766,34.04999923706055,579.8275756835938,8.545113563537598,20.88713264465332,36.75,50.468257904052734,36.062618255615234,3.690000057220459,85.1500015258789,29.491018295288086,43.63165283203125,25.664661407470703,5.285771369934082,35.60095977783203,82.8446273803711
2020-04-07,10.460174560546875,191.1100311279297,,19.548175811767578,17.753461837768555,112.1997299194336,56.003299713134766,114.50193786621094,30.15699577331543,62.63084411621094,35.040000915527344,554.402099609375,8.486135482788086,20.58234405517578,37.349998474121094,49.17271041870117,35.468875885009766,3.6500000953674316,88.80000305175781,29.43570899963379,43.4111328125,25.119779586791992,5.597496032714844,37.183799743652344,82.97168731689453
2020-04-08,11.1717529296875,209.13279724121094,,20.13854217529297,18.175819396972656,120.4841537475586,59.64838790893555,118.8293685913086,30.553056716918945,66.84481811523438,37.93000030517578,590.5313110351562,8.774469375610352,21.617494583129883,38.900001525878906,50.25090026855469,36.717071533203125,3.819999933242798,93.06999969482422,30.075620651245117,45.82110595703125,25.588796615600586,5.531666278839111,43.205223083496094,86.7740478515625
2020-04-09,11.638229370117188,217.81695556640625,,20.789974212646484,17.825044631958008,125.67530059814453,62.2182502746582,120.8504867553711,31.03766441345215,70.60533905029297,38.060001373291016,610.6940307617188,8.682727813720703,22.51462745666504,40.45000076293945,52.78604507446289,38.12044143676758,3.819999933242798,96.63999938964844,29.94921875,47.514408111572266,25.340499877929688,5.552963733673096,47.40095138549805,90.61272430419922
